status,enter row,exit row,enter price,exit price,percentage
+,8,117,574.98,603,4.87321
+,121,410,608.61,647.82,6.44255
+,428,451,659.5,698.79,5.95754
+,453,650,711.57,758.35,6.5742
+,654,767,768.6,812,5.64663
+,770,776,827.14,878.99,6.26859
-,781,789,894.5,830,-7.21073
+,793,807,875.38,928.17,6.03052
+,832,837,936.25,985.98,5.31162
+,847,851,996.99,1068.8,7.20268
-,871,892,891,759.04,-14.8103
+,898,925,800.01,846.35,5.79243
+,928,1011,883.61,940,6.38177
+,1014,1036,956.35,1009.71,5.57955
-,1046,1065,1001,965.99,-3.4975
+,1073,1113,991,1030.4,3.97578
+,1132,1148,1039.73,1109.9,6.74887
+,1152,1190,1145.46,1216.59,6.20973
-,1192,1229,1256.62,1141.61,-9.15233
-,1236,1284,1193.51,1101.14,-7.73936
+,1294,1304,1057.43,1106.2,4.61213
-,1306,1321,1117.1,1026,-8.15504
+,1334,1341,991.1,1041,5.03481
+,1343,1379,1044.41,1108.89,6.17382
+,1383,1419,1127.95,1195.92,6.02598
+,1430,1519,1201.35,1275.6,6.18055
+,1522,1549,1280.24,1368,6.85496
+,1554,1566,1403.09,1482.04,5.62687
+,1587,1589,1508.23,1595.17,5.76437
+,1592,1606,1625.85,1728.99,6.34376
-,1609,1618,1795.09,1617.14,-9.91315
+,1623,1651,1731.36,1828.19,5.59271
+,1653,1660,1840.95,1963.33,6.64765
+,1664,1673,1992.09,2139.19,7.3842
+,1675,1685,2197.6,2307.02,4.97907
+,1688,1691,2430,2572.99,5.88436
+,1708,1717,2080.1,2185.57,5.07043
+,1720,1743,2274.24,2406.55,5.81777
+,1747,1761,2476.64,2672.31,7.90062
-,1764,1815,2792.79,2467.29,-11.655
+,1830,1850,2532.2,2716.18,7.26562
-,1861,1875,2670.7,2533.11,-5.15183
-,1898,1918,2519.59,2348.99,-6.77094
+,1922,1943,2402.54,2541.99,5.80427
-,1958,1969,2506.91,2397.23,-4.37511
-,1981,1994,2391.3,2151.76,-10.0171
+,2009,2012,2041.8,2151.8,5.3874
+,2015,2021,2231.8,2367.2,6.06685
+,2028,2029,2511.8,2612.3,4.00111
+,2031,2096,2749.85,2889.76,5.08791
+,2098,2122,2911.8,3136.9,7.73061
+,2125,2145,3286.9,3459.79,5.25997
+,2158,2168,3413.89,3654.86,7.05852
+,2170,2175,3771.8,4062.61,7.71011
+,2186,2207,4190.5,4416.15,5.3848
+,2227,2240,4059.4,4345.93,7.05843
+,2244,2267,4436.94,4680.4,5.48711
-,2272,2278,4768.15,4319.83,-9.40239
+,2287,2302,4405.15,4665.7,5.91467
+,2334,2335,3570.83,3714.41,4.02091
+,2338,2381,3953.72,4055.34,2.57024
+,2383,2396,4139.58,4372.33,5.62255
+,2414,2423,4302.48,4568.98,6.1941
+,2427,2443,4624.49,5097.49,10.2282
+,2445,2448,5318.14,5706.13,7.2956
+,2471,2481,5534.42,5967.8,7.83063
+,2500,2507,5662.43,5978.6,5.58365
+,2513,2523,6115.46,6339.64,3.66579
+,2527,2533,6523.12,6967.53,6.81284
-,2539,2573,7365.38,5898.76,-19.9123
+,2585,2588,6760.9,7138.18,5.58032
+,2593,2596,7432.1,7862.91,5.79661
+,2606,2633,8117.24,9514.82,17.2174
+,2640,2647,9813.41,10670.6,8.73448
+,2660,2662,10613.9,10891.9,2.6196
+,2664,2676,11434.4,12167.9,6.41514
+,2678,2681,12567.8,13908.4,10.6672
+,2683,2684,14554.2,14892.8,2.32634
+,2687,2702,16564.1,17138.7,3.46883
+,2718,2723,17079.6,18376.8,7.59551
+,2760,2763,15035.3,15659,4.1485
-,2766,2772,16247.9,13669.4,-15.8696
-,2778,2786,14850.3,12863.9,-13.3761
+,2790,2794,13892.7,14948.1,7.59686
+,2807,2809,15723.3,16275,3.50894
-,2844,2847,14223.6,12982.1,-8.72812
-,2859,2923,11429.6,8869.34,-22.4005
+,2942,2945,7718.37,7919.32,2.60353
+,2952,2976,8373.9,9151.48,9.28576
+,2979,2983,9343.01,10015.1,7.19351
+,2985,2993,10222.7,10887.2,6.50036
-,2997,3012,11406,9835.65,-13.7676
+,3018,3030,10162.7,10776.6,6.0405
+,3034,3052,10869.5,11467.4,5.50119
-,3056,3060,11581.4,10762.1,-7.07395
+,3081,3083,9413.53,9772.92,3.8178
+,3108,3122,8408.95,8915.81,6.02763
-,3178,3189,7292.36,6613.58,-9.3081
+,3201,3222,7005.32,7628.56,8.89667
+,3227,3261,8050.67,8757.16,8.77554
+,3267,3273,9099.05,9491.55,4.31364
+,3285,3317,9151.39,9680.54,5.78218
-,3336,3347,9192.58,8713.32,-5.21355
-,3355,3375,8700.83,7877.6,-9.46151
-,3380,3397,8139.77,7536.92,-7.40623
-,3420,3471,7329.72,6647.47,-9.308
-,3477,3486,6776.84,6388.79,-5.72612
-,3494,3530,6587.03,5990.28,-9.05947
-,3535,3555,6207.65,5807.53,-6.4456
+,3561,3564,6260.3,6270.51,0.163091
-,3577,3611,6590.69,6131.27,-6.97074
+,3621,3627,6277.55,6669.72,6.24718
+,3632,3633,7239.87,7268.63,0.397245
+,3658,3663,7777.88,8340.26,7.2305
-,3680,3694,8163.25,7461.23,-8.59976
-,3718,3722,6965.17,6530.34,-6.24292
-,3732,3747,6375.56,5925.61,-7.05742
+,3753,3783,6261.7,6645.12,6.12326
+,3794,3806,6415.96,6827.94,6.42117
+,3809,3839,6961.92,7286.13,4.6569
+,3878,3917,6336,6654.93,5.03362
-,3935,4001,6459.54,6159.32,-4.6477
-,4012,4147,6380.33,5558.32,-12.8835
+,4199,4201,3973.39,4130.63,3.95733
+,4246,4291,3562.64,3861.4,8.38592
+,4296,4306,4063.9,4157.65,2.3069
+,4332,4364,3848.64,4025.39,4.59253
-,4373,4384,4052.89,3768.14,-7.02585
+,4434,4548,3580.4,3857.4,7.73657
-,4571,4574,3936.28,3751.89,-4.68437
-,4602,4606,3824.64,3692.14,-3.46438
+,4613,4664,3827.09,3992.39,4.31921
