status,enter row,exit row,enter price,exit price,percentage
+,30,44,578.21,591.16,2.23967
+,85,117,577.02,603,4.50244
+,121,144,608.61,619.87,1.85012
+,236,258,604.03,608.85,0.797974
+,280,319,607.21,613.59,1.05071
+,325,342,616.73,633,2.63811
+,344,410,637.8,647.82,1.57103
+,428,432,659.5,663.7,0.636846
+,434,435,669.12,675.42,0.941535
+,437,449,684.71,690.51,0.847074
+,451,452,698.79,706,1.03178
+,468,469,709.95,715.21,0.740897
+,478,560,727.48,732.96,0.753285
+,568,650,738.55,758.35,2.68093
+,654,739,768.6,773.74,0.668748
+,763,765,788.2,794.21,0.762497
+,767,768,812,812.97,0.119458
+,770,771,827.14,853.3,3.16271
+,775,776,866.36,878.99,1.45782
+,781,802,894.5,907.76,1.48239
+,805,807,918.16,928.17,1.09022
+,833,834,958,964.99,0.729645
+,836,837,974,985.98,1.22998
+,848,849,1004.63,1024.78,2.00571
+,851,852,1068.8,1070.62,0.170284
-,889,891,883,815,-7.70102
+,925,926,846.35,867.02,2.44225
+,928,949,883.61,905.51,2.47847
+,982,995,907.14,912.5,0.590868
+,1010,1011,919.3,940,2.25171
+,1014,1016,956.35,958.11,0.184033
+,1020,1023,974.33,984,0.992477
+,1025,1036,991.9,1009.71,1.79554
+,1051,1052,1013.96,1025,1.0888
-,1057,1066,1045.3,948,-9.30833
+,1094,1105,995,1008.03,1.30955
+,1108,1113,1025,1030.4,0.526829
+,1132,1134,1039.73,1056.88,1.64947
+,1136,1137,1065.81,1090.01,2.27057
+,1148,1149,1109.9,1126.6,1.50464
+,1152,1153,1145.46,1178.08,2.84776
+,1170,1173,1153,1164.38,0.98699
+,1175,1176,1176.12,1184.5,0.712512
+,1185,1190,1194.9,1216.59,1.81521
+,1192,1197,1256.62,1258.23,0.128121
-,1239,1288,1249,1031.55,-17.4099
+,1302,1303,1077.13,1101.46,2.25878
+,1306,1307,1117.1,1128.1,0.984693
+,1341,1343,1041,1044.41,0.32757
+,1346,1367,1071,1078.01,0.654528
+,1369,1379,1089.52,1108.89,1.77785
+,1383,1385,1127.95,1147.42,1.72614
+,1399,1402,1146.4,1184,3.27983
+,1408,1430,1188.09,1201.35,1.11608
+,1465,1466,1202,1207.07,0.421797
+,1469,1483,1216.99,1242.99,2.13642
+,1508,1513,1246.97,1256.99,0.803548
+,1519,1522,1275.6,1280.24,0.36375
