status,enter row,exit row,enter price,exit price,percentage
+,8,144,574.98,619.87,7.80723
+,175,433,611,666.03,9.00655
+,435,560,675.42,732.96,8.51914
+,568,766,738.55,803.51,8.79561
+,770,802,827.14,907.76,9.74684
+,805,848,918.16,1004.63,9.41775
-,850,860,1032.03,901.58,-12.6401
+,871,1011,891,940,5.49944
+,1014,1053,956.35,1035.3,8.25535
-,1057,1066,1045.3,948,-9.30833
+,1073,1135,991,1058,6.76085
+,1137,1153,1090.01,1178.08,8.07974
+,1170,1192,1153,1256.62,8.98699
-,1236,1288,1193.51,1031.55,-13.5701
+,1294,1308,1057.43,1137.02,7.52674
+,1334,1346,991.1,1071,8.06175
+,1363,1385,1048.01,1147.42,9.4856
+,1398,1483,1143.66,1242.99,8.68527
+,1501,1549,1239.49,1368,10.368
+,1554,1588,1403.09,1540.97,9.82688
+,1592,1608,1625.85,1768.39,8.76711
+,1623,1655,1731.36,1860.99,7.48718
+,1659,1672,1922.03,2087.99,8.63462
+,1675,1686,2197.6,2379.48,8.2763
+,1688,1692,2430,2700.04,11.1128
+,1708,1720,2080.1,2274.24,9.33321
+,1729,1747,2232.19,2476.64,10.9511
+,1756,1762,2530.39,2746.32,8.53347
-,1764,1818,2792.79,2375.48,-14.9424
+,1830,1852,2532.2,2727.48,7.71187
-,1861,1883,2670.7,2439.09,-8.67226
-,1898,1977,2519.59,2275.68,-9.68054
-,1981,1996,2391.3,2106.53,-11.9086
+,2009,2013,2041.8,2186.8,7.10158
+,2015,2028,2231.8,2511.8,12.5459
+,2030,2098,2720.8,2911.8,7.01999
+,2112,2122,2727.45,3136.9,15.0122
+,2125,2165,3286.9,3541.8,7.75503
+,2167,2172,3589.79,3936.79,9.6663
+,2175,2192,4062.61,4353.7,7.1651
-,2202,2223,4291.25,3636.21,-15.2645
+,2227,2244,4059.4,4436.94,9.30039
+,2252,2270,4356.36,4749.09,9.0151
-,2272,2278,4768.15,4319.83,-9.40239
-,2287,2327,4405.15,3473.3,-21.1536
+,2334,2338,3570.83,3953.72,10.7227
+,2367,2383,3774.74,4139.58,9.6653
+,2385,2427,4228.14,4624.49,9.3741
+,2434,2445,4851.39,5318.14,9.62095
+,2447,2481,5392.38,5967.8,10.671
+,2500,2515,5662.43,6140.65,8.44549
+,2522,2531,6319.95,6790.38,7.44357
+,2533,2559,6967.53,7702.72,10.5517
+,2585,2593,6760.9,7432.1,9.92767
+,2595,2607,7671.39,8202.63,6.92495
+,2613,2633,8265.35,9514.82,15.117
+,2640,2647,9813.41,10670.6,8.73448
+,2660,2663,10613.9,11362.5,7.0539
+,2675,2680,11888.2,13141.7,10.5434
+,2683,2686,14554.2,15591.7,7.12853
+,2695,2719,16381.3,17380.7,6.10055
-,2723,2745,18376.8,15255.9,-16.9829
+,2760,2766,15035.3,16247.9,8.06475
+,2778,2808,14850.3,15903,7.0893
-,2810,2825,16777.1,13756.6,-18.0038
-,2844,2849,14223.6,11357.9,-20.1473
-,2859,2925,11429.6,8540.07,-25.2813
+,2942,2946,7718.37,8229.11,6.6172
+,2952,2976,8373.9,9151.48,9.28576
+,2979,2985,9343.01,10222.7,9.41506
+,2991,2997,10519.2,11406,8.42959
-,3001,3008,11598.5,10227.1,-11.8234
+,3018,3045,10162.7,11058.1,8.81023
-,3051,3067,11364.5,9677.47,-14.8447
-,3081,3100,9413.53,7719.34,-17.9974
-,3108,3162,8408.95,7419.19,-11.7703
+,3178,3225,7292.36,7822.04,7.26349
+,3227,3261,8050.67,8757.16,8.77554
-,3267,3364,9099.05,8153.92,-10.3871
-,3380,3401,8139.77,7325.89,-9.99881
-,3420,3482,7329.72,6461.3,-11.8479
-,3494,3555,6587.03,5807.53,-11.8339
+,3561,3565,6260.3,6531.95,4.33925
+,3577,3632,6590.69,7239.87,9.84996
-,3658,3711,7777.88,6969.67,-10.3911
-,3718,3725,6965.17,6420.41,-7.8212
+,3732,3809,6375.56,6961.92,9.197
-,3829,3848,6963.98,6336.92,-9.00433
-,3878,4147,6336,5558.32,-12.274
+,4199,4202,3973.39,4179.88,5.19682
+,4246,4291,3562.64,3861.4,8.38592
-,4296,4455,4063.9,3404.91,-16.2157
+,4467,4547,3413.9,3781.91,10.7798
+,4571,4731,3936.28,4688,19.0972
+,4740,4823,5120.38,5555.66,8.50093
-,4836,4843,5472.4,5087.4,-7.0353
+,4853,4870,5202.9,5669.64,8.97077
+,4881,4899,5881.4,6291.15,6.96688
+,4902,4904,6368.65,7038.15,10.5124
+,4907,4908,7361.15,7873.15,6.95543
-,4922,4929,8327.65,7193.79,-13.6156
+,4957,4964,7857.89,8910.89,13.4005
+,4993,5057,8505.39,9260.14,8.87378
+,5072,5084,9254.14,10626.4,14.8285
+,5091,5097,11204.3,12427.2,10.915
-,5100,5107,13544.4,10624.4,-21.5587
-,5113,5121,12179.4,9881.84,-18.8641
+,5125,5132,10736.6,11837,10.2482
+,5146,5151,11843,12708.2,7.30533
-,5156,5163,12856.6,11368.1,-11.5776
-,5173,5174,11861.1,10064.5,-15.1472
+,5179,5266,10805.9,11739.1,8.63649
-,5268,5313,11910.1,9706.14,-18.5052
-,5317,5485,10353.8,8526.63,-17.6474
+,5508,5624,8270.29,9705.15,17.3496
-,5645,5712,9304.15,8456.65,-9.10884
+,5759,5930,7253.65,7897.38,8.87457
+,5935,5964,8012.63,8771.64,9.47267
+,5979,6060,8880.65,9552.64,7.5669
-,6074,6146,10119.6,9178.65,-9.29865
-,6167,6195,8804.65,7880.15,-10.5001
-,6203,6215,8055.15,5954.65,-26.0765
+,6244,6246,5600.5,6342.47,13.2483
+,6250,6316,6769.48,7066.22,4.3835
+,6319,6417,7226.13,7841.58,8.51701
+,6419,6421,8256.97,8921.4,8.0469
+,6423,6457,9158.57,9791.5,6.9108
+,6474,6486,8918.5,9671.45,8.44256
+,6495,6798,9846.85,10846.5,10.152
+,6800,6855,11238.7,12008.3,6.84797
-,6872,6968,11629.3,10275.3,-11.6431
+,6980,7124,10332.9,11363.1,9.9706
+,7128,7170,11554.4,12852.9,11.2381
+,7184,7234,13030.3,14313.4,9.84682
+,7236,7261,14820.3,15880.8,7.15571
+,7265,7285,16049.9,17799,10.8978
-,7303,7327,18694.4,16692.5,-10.7082
+,7335,7338,18489.1,19138.9,3.51473
+,7355,7412,19359.7,21171.5,9.35889
+,7414,7426,22272.5,23908.1,7.34367
+,7434,7450,23469,27014.6,15.1075
+,7462,7480,27571.1,33212.8,20.4622
+,7491,7497,33779.7,35945,6.41006
+,7499,7507,37488,41319.2,10.2199
+,7527,7531,37233.5,38963.6,4.64657
+,7569,7596,33288.2,36958,11.0242
+,7608,7618,35329.5,38211.2,8.15664
+,7627,7633,38304.7,42975.5,12.1938
+,7636,7667,46169.9,49148.2,6.45072
+,7674,7689,51497,55503.3,7.77957
-,7711,7715,51347.9,45478.5,-11.4306
+,7724,7756,48600.3,53536.5,10.1568
+,7759,7780,54772.8,60023,9.58543
+,7798,7910,58432.5,62571.8,7.08383
-,7915,7932,64267.5,56858.5,-11.5283
-,7943,7957,56723.7,49099.7,-13.4405
+,7963,7990,52342.2,56731.5,8.38571
-,7992,8040,57430.6,49692.2,-13.4744
+,8073,8415,41782.7,45685.5,9.34071
+,8426,8473,46197.3,50320.5,8.92531
-,8488,8563,48730.6,44711.8,-8.24711
-,8574,8598,47153,41651.8,-11.6668
+,8608,8649,43332.7,47224.7,8.98165
+,8651,8667,48123.5,52756,9.62627
+,8678,8710,55807.3,61407.3,10.0346
-,8722,8856,63165.8,57548.7,-8.89261
-,8882,8924,57756.1,48892.4,-15.3467
-,8929,9061,50091,43557.7,-13.0429
-,9089,9129,43947.5,38902.7,-11.4791
+,9139,9192,36770.7,40528.6,10.2199
+,9194,9213,41471.8,44905.2,8.2791
-,9228,9271,45330.8,40666.6,-10.2893
-,9304,9309,38891.6,34651.7,-10.902
+,9313,9336,38380.2,41405.1,7.88151
+,9338,9499,43269.1,46091.8,6.52353
-,9505,9560,47949.3,42877.4,-10.5775
-,9578,9589,42729.5,39810.7,-6.83085
-,9600,9732,41012.5,37010.3,-9.75843
-,9777,9965,30354.8,23608.6,-22.2244
-,9980,9996,22633.9,18171,-19.7179
+,10003,10113,20579,21961.8,6.71926
