status,enter row,exit row,enter price,exit price,percentage
+,2267,2273,4680.4,4829.29,3.18114
+,2268,2273,4710.55,4829.29,2.52072
-,2272,2280,4768.15,4151.02,-12.9428
-,2273,2280,4829.29,4151.02,-14.0449
-,2275,2280,4867.96,4151.02,-14.7277
+,2290,2297,4536.92,4628.02,2.00797
-,2302,2319,4665.7,3989.5,-14.493
+,2338,2339,3953.72,4027.06,1.85496
+,2339,2383,4027.06,4139.58,2.7941
+,2370,2371,3897.9,3916.47,0.47641
+,2381,2383,4055.34,4139.58,2.07726
+,2383,2385,4139.58,4228.14,2.13935
+,2385,2396,4228.14,4372.33,3.41025
+,2386,2396,4252.42,4372.33,2.81981
+,2396,2400,4372.33,4388.57,0.371427
+,2416,2423,4339.02,4568.98,5.29981
+,2419,2423,4389.2,4568.98,4.09596
+,2423,2426,4568.98,4569.8,0.0179471
+,2427,2428,4624.49,4819.86,4.22468
+,2428,2429,4819.86,4822.18,0.0481342
+,2434,2443,4851.39,5097.49,5.07277
+,2443,2444,5097.49,5189.11,1.79736
+,2444,2447,5189.11,5392.38,3.91724
+,2445,2447,5318.14,5392.38,1.39598
+,2447,2448,5392.38,5706.13,5.8184
+,2448,2459,5706.13,5736.14,0.525926
+,2481,2484,5967.8,5969.81,0.0336808
+,2504,2507,5934.9,5978.6,0.736322
+,2507,2522,5978.6,6319.95,5.70953
+,2513,2522,6115.46,6319.95,3.34382
+,2522,2527,6319.95,6523.12,3.21474
+,2527,2531,6523.12,6790.38,4.09712
+,2529,2531,6587.94,6790.38,3.07289
+,2531,2532,6790.38,6818.95,0.420742
+,2533,2538,6967.53,7209.14,3.46766
+,2534,2538,7079.12,7209.14,1.83667
+,2539,2559,7365.38,7702.72,4.58008
+,2558,2559,7459.67,7702.72,3.25819
-,2559,2573,7702.72,5898.76,-23.4198
+,2585,2588,6760.9,7138.18,5.58032
+,2586,2588,6809.52,7138.18,4.82648
+,2588,2590,7138.18,7244.28,1.48637
+,2593,2595,7432.1,7671.39,3.21968
+,2595,2596,7671.39,7862.91,2.49655
+,2596,2603,7862.91,7959.68,1.23071
+,2606,2613,8117.24,8265.35,1.82463
+,2607,2633,8202.63,9514.82,15.9972
+,2613,2633,8265.35,9514.82,15.117
+,2633,2636,9514.82,9581.78,0.703744
+,2640,2646,9813.41,10031.9,2.22665
+,2643,2647,9882.64,10670.6,7.97277
+,2644,2647,9900.34,10670.6,7.77973
+,2645,2647,9953.27,10670.6,7.20658
+,2646,2647,10031.9,10670.6,6.36608
+,2648,2663,11157.6,11362.5,1.83687
+,2662,2663,10891.9,11362.5,4.3211
+,2663,2664,11362.5,11434.4,0.632077
+,2664,2675,11434.4,11888.2,3.96944
+,2675,2676,11888.2,12167.9,2.35232
+,2676,2677,12167.9,12413.9,2.02196
+,2677,2679,12413.9,12595.8,1.46521
+,2678,2680,12567.8,13141.7,4.56636
+,2680,2681,13141.7,13908.4,5.83442
+,2681,2682,13908.4,13946.4,0.27336
+,2683,2684,14554.2,14892.8,2.32634
+,2684,2685,14892.8,15304,2.76121
+,2685,2686,15304,15591.7,1.8799
+,2687,2698,16564.1,16883.6,1.92863
+,2698,2702,16883.6,17138.7,1.51105
+,2718,2720,17079.6,17724.2,3.77428
+,2719,2723,17380.7,18376.8,5.73148
+,2720,2723,17724.2,18376.8,3.68226
+,2723,2724,18376.8,18781.4,2.20141
+,2760,2761,15035.3,15136.2,0.671153
+,2763,2766,15659,16247.9,3.76025
+,2766,2810,16247.9,16777.1,3.25717
+,2792,2799,14690.8,15273.7,3.96766
+,2807,2808,15723.3,15903,1.1434
+,2809,2810,16275,16777.1,3.0851
-,2810,2847,16777.1,12982.1,-22.62
-,2844,2849,14223.6,11357.9,-20.1473
+,2946,2952,8229.11,8373.9,1.75949
+,2963,2976,8705.7,9151.48,5.12055
+,2976,2977,9151.48,9238.31,0.948808
+,2977,2980,9238.31,9629.44,4.23378
+,2979,2980,9343.01,9629.44,3.06571
+,2980,2983,9629.44,10015.1,4.00501
+,2983,2985,10015.1,10222.7,2.07247
+,2985,2991,10222.7,10519.2,2.9013
+,2991,2993,10519.2,10887.2,3.49759
+,2993,2997,10887.2,11406,4.76533
+,2997,3001,11406,11598.5,1.68762
-,3001,3073,11598.5,9215.29,-20.5474
+,3029,3030,10665.4,10776.6,1.04281
+,3030,3045,10776.6,11058.1,2.61195
+,3034,3051,10869.5,11364.5,4.55432
+,3045,3051,11058.1,11364.5,2.77091
+,3051,3052,11364.5,11467.4,0.905627
-,3052,3073,11467.4,9215.29,-19.6394
-,3056,3067,11581.4,9677.47,-16.4393
+,3108,3121,8408.95,8789.07,4.52042
+,3121,3122,8789.07,8915.81,1.44202
-,3122,3164,8915.81,7043.9,-20.9954
+,3178,3181,7292.36,7330.62,0.524659
+,3201,3203,7005.32,7073.55,0.973974
+,3202,3222,7045.76,7628.56,8.27164
+,3217,3222,6850.18,7628.56,11.3629
+,3222,3224,7628.56,7648.46,0.260862
+,3227,3231,8050.67,8327.6,3.43984
+,3228,3258,8118.14,8449.07,4.07643
+,3231,3258,8327.6,8449.07,1.45864
+,3248,3258,8113.44,8449.07,4.13672
+,3255,3261,8265.8,8757.16,5.94449
+,3258,3261,8449.07,8757.16,3.64644
+,3261,3262,8757.16,8772.7,0.177455
+,3267,3270,9099.05,9296.01,2.16462
+,3268,3273,9174.73,9491.55,3.45318
+,3270,3313,9296.01,9516.3,2.36973
+,3272,3317,9375.79,9680.54,3.25039
+,3273,3317,9491.55,9680.54,1.99114
+,3291,3317,9334.13,9680.54,3.71122
+,3312,3313,9240.42,9516.3,2.98558
+,3313,3314,9516.3,9587.14,0.744407
-,3314,3364,9587.14,8153.92,-14.9494
-,3381,3413,8403.96,7165.04,-14.7421
+,3422,3459,7422.01,7646.87,3.02964
-,3441,3471,7633.7,6647.47,-12.9194
-,3459,3471,7646.87,6647.47,-13.0694
+,3494,3632,6587.03,7239.87,9.91099
-,3506,3556,6652.17,5776.04,-13.1706
+,3561,3564,6260.3,6270.51,0.163091
+,3565,3566,6531.95,6544.85,0.197491
+,3591,3632,6638.68,7239.87,9.05587
+,3621,3624,6277.55,6538.47,4.1564
+,3624,3625,6538.47,6542.51,0.0617882
+,3627,3632,6669.72,7239.87,8.54833
+,3632,3633,7239.87,7268.63,0.397245
+,3658,3660,7777.88,8137.07,4.6181
+,3659,3660,7918,8137.07,2.76673
+,3660,3663,8137.07,8340.26,2.49709
-,3663,3713,8340.26,6868.24,-17.6496
+,3734,3806,6487.55,6827.94,5.24682
+,3754,3783,6366.82,6645.12,4.3711
+,3756,3783,6520.5,6645.12,1.9112
+,3783,3804,6645.12,6662.77,0.265608
+,3799,3806,6541.14,6827.94,4.38456
+,3800,3806,6626.7,6827.94,3.03681
+,3806,3809,6827.94,6961.92,1.96223
+,3809,3830,6961.92,7201.52,3.44158
+,3830,3839,7201.52,7286.13,1.17489
-,3839,3848,7286.13,6336.92,-13.0276
+,3878,3885,6336,6468.88,2.09722
+,3881,3916,6383.62,6628.69,3.83904
+,3882,3916,6433.74,6628.69,3.03012
+,3885,3917,6468.88,6654.93,2.87608
+,3907,3916,6349.92,6628.69,4.39013
+,3915,3943,6471.2,6662.53,2.95664
-,3916,4148,6628.69,5522.18,-16.6927
-,3943,4147,6662.53,5558.32,-16.5734
-,3983,4147,6596.55,5558.32,-15.739
+,4012,4016,6380.33,6398.87,0.290581
-,4053,4147,6423.92,5558.32,-13.4746
+,4086,4112,6263.33,6498.9,3.7611
-,4094,4147,6331.51,5558.32,-12.2118
-,4100,4147,6382.22,5558.32,-12.9093
-,4112,4147,6498.9,5558.32,-14.4729
+,4199,4201,3973.39,4130.63,3.95733
+,4201,4203,4130.63,4229.89,2.40302
+,4202,4206,4179.88,4305.13,2.9965
+,4279,4281,3379.4,3486.4,3.16624
+,4281,4288,3486.4,3681.65,5.60033
+,4288,4289,3681.65,3731.4,1.3513
+,4289,4291,3731.4,3861.4,3.48395
+,4291,4296,3861.4,4063.9,5.24421
+,4296,4300,4063.9,4121.9,1.4272
+,4332,4364,3848.64,4025.39,4.59253
+,4364,4365,4025.39,4026.39,0.0248423
+,4434,4546,3580.4,3691.66,3.10747
+,4511,4512,3395.12,3622.39,6.69402
+,4512,4544,3622.39,3636.9,0.400564
+,4544,4547,3636.9,3781.91,3.98719
+,4547,4548,3781.91,3857.4,1.99608
+,4548,4553,3857.4,3946.65,2.31373
+,4664,4682,3992.39,4018.13,0.644727
+,4682,4730,4018.13,4137.89,2.98049
+,4707,4724,3981.38,4110.39,3.24033
+,4709,4724,4004.88,4110.39,2.63454
+,4720,4731,4061.14,4688,15.4356
+,4721,4731,4072.14,4688,15.1237
+,4724,4731,4110.39,4688,14.0524
+,4728,4731,4130.64,4688,13.4933
+,4731,4732,4688,4691.39,0.0723123
+,4740,4741,5120.38,5281.88,3.15406
+,4741,4755,5281.88,5296.86,0.283611
+,4754,4755,5251.9,5296.86,0.856071
+,4755,4821,5296.86,5510.41,4.03163
+,4771,4821,5294.9,5510.41,4.07014
+,4803,4821,5267.15,5510.41,4.61844
+,4807,4821,5297.9,5510.41,4.01121
+,4821,4870,5510.41,5669.64,2.88962
+,4853,4864,5202.9,5366.41,3.14267
+,4854,4864,5236.9,5366.41,2.47303
+,4856,4869,5291.4,5469.65,3.36867
+,4864,4870,5366.41,5669.64,5.65052
+,4869,4870,5469.65,5669.64,3.65636
+,4870,4871,5669.64,5702.9,0.586633
+,4881,4892,5881.4,6000.65,2.02758
+,4892,4899,6000.65,6291.15,4.84114
+,4893,4899,6051.65,6291.15,3.9576
+,4898,4899,6104.15,6291.15,3.06349
+,4899,4902,6291.15,6368.65,1.23189
+,4902,4904,6368.65,7038.15,10.5124
+,4904,4905,7038.15,7114.15,1.07983
+,4907,4908,7361.15,7873.15,6.95543
+,4908,4910,7873.15,7897.9,0.31436
+,4961,4964,8040.39,8910.89,10.8266
+,4962,4964,8074.89,8910.89,10.3531
+,4964,5054,8910.89,9197.39,3.21517
+,5020,5040,7965.89,8167.39,2.52954
+,5022,5050,8057.89,8285.14,2.82022
+,5040,5051,8167.39,8355.38,2.30171
+,5051,5054,8355.38,9197.39,10.0775
+,5054,5056,9197.39,9197.89,0.00543632
+,5057,5077,9260.14,9550.64,3.1371
+,5072,5077,9254.14,9550.64,3.20397
+,5076,5079,9360.89,9727.64,3.9179
+,5077,5079,9550.64,9727.64,1.85328
+,5079,5084,9727.64,10626.4,9.23914
+,5081,5084,9827.89,10626.4,8.12484
+,5082,5084,9861.89,10626.4,7.75206
+,5084,5085,10626.4,10747.1,1.13632
+,5092,5096,11279.3,11910.8,5.59821
+,5096,5097,11910.8,12427.2,4.33625
+,5097,5098,12427.2,12600.4,1.39379
+,5098,5100,12600.4,13544.4,7.49133
-,5100,5121,13544.4,9881.84,-27.041
+,5126,5132,11239.9,11837,5.31197
+,5132,5149,11837,12197.5,3.0458
+,5149,5151,12197.5,12708.2,4.18685
+,5151,5156,12708.2,12856.6,1.16807
-,5156,5174,12856.6,10064.5,-21.7173
-,5157,5174,13018,10064.5,-22.6881
+,5196,5197,10460.9,10610.6,1.43152
+,5249,5257,9820.88,10396.4,5.86007
+,5250,5257,9977.89,10396.4,4.19427
+,5257,5260,10396.4,10504.9,1.04363
+,5260,5264,10504.9,11229.1,6.89441
+,5264,5265,11229.1,11547.9,2.8386
+,5265,5266,11547.9,11739.1,1.65615
+,5266,5272,11739.1,12204.4,3.96324
-,5268,5374,11910.1,9391.14,-21.15
-,5272,5374,12204.4,9391.14,-23.0511
+,5326,5330,10697.1,10890.4,1.80656
-,5330,5485,10890.4,8526.63,-21.705
+,5352,5393,10392.9,10563.6,1.64257
+,5354,5411,10537.1,10853.4,3.00129
+,5384,5389,9768.84,10374.6,6.20115
+,5387,5389,9841.03,10374.6,5.4221
+,5388,5389,9957.39,10374.6,4.19015
+,5389,5390,10374.6,10394.6,0.192971
+,5393,5411,10563.6,10853.4,2.74329
-,5394,5485,10648.9,8526.63,-19.9294
-,5411,5484,10853.4,9464.8,-12.7941
-,5436,5485,10263.9,8526.63,-16.9259
-,5438,5485,10383.6,8526.63,-17.884
-,5467,5485,10248.4,8526.63,-16.8003
+,5508,5511,8270.29,8434.89,1.99026
+,5511,5559,8434.89,8715.55,3.32737
+,5550,5553,8568.8,8582.56,0.160583
-,5559,5609,8715.55,7495.64,-13.9969
+,5594,5622,8209.1,8396.13,2.27833
+,5621,5622,7621.09,8396.13,10.1697
+,5622,5623,8396.13,8586.64,2.26902
+,5623,5624,8586.64,9705.15,13.0262
-,5624,5744,9705.15,6684.15,-31.1278
-,5658,5719,9307.65,8205.15,-11.8451
-,5659,5719,9432.65,8205.15,-13.0133
+,5760,5766,7561.65,7584.15,0.297554
-,5771,5844,7743.65,6699.4,-13.4852
+,5789,5930,7489.15,7897.38,5.45095
+,5851,5852,7119.65,7159.4,0.558314
+,5864,5930,7610.65,7897.38,3.76748
+,5886,5925,7346.65,7513.88,2.27628
+,5920,5925,7328.65,7513.88,2.52748
+,5924,5930,7447.49,7897.38,6.04083
+,5925,5930,7513.88,7897.38,5.10389
+,5930,5934,7897.38,7932.34,0.442678
+,5935,5936,8012.63,8367.33,4.42676
+,5936,5961,8367.33,8469.64,1.22273
+,5954,5960,8141.65,8428.15,3.51894
+,5960,5961,8428.15,8469.64,0.492279
+,5963,5969,8572.14,8866.14,3.42972
+,5964,5969,8771.64,8866.14,1.07734
+,5980,6026,8941.7,9331.15,4.35544
+,6014,6019,8622.15,8937.65,3.65918
+,6017,6019,8711.65,8937.65,2.59423
+,6018,6020,8753.15,9100.15,3.96429
+,6019,6020,8937.65,9100.15,1.81815
+,6020,6026,9100.15,9331.15,2.53842
+,6026,6037,9331.15,9545.14,2.29329
+,6036,6065,9446.64,9737.14,3.07517
+,6037,6074,9545.14,10119.6,6.01877
+,6059,6061,9427.14,9675.14,2.6307
+,6060,6066,9552.64,9746.64,2.03085
+,6061,6074,9675.14,10119.6,4.59425
+,6074,6084,10119.6,10293.6,1.71943
-,6084,6150,10293.6,8704.15,-15.4415
-,6115,6152,10135.6,8674.65,-14.4145
-,6134,6162,9914.65,8554.15,-13.7221
-,6169,6210,8934.15,7660.15,-14.2599
-,6183,6195,8926.15,7880.15,-11.7184
-,6184,6195,9073.65,7880.15,-13.1535
+,6244,6245,5600.5,5864.57,4.71511
+,6245,6246,5864.57,6342.47,8.14894
+,6246,6250,6342.47,6769.48,6.73255
+,6250,6262,6769.48,6778.08,0.127041
+,6262,6310,6778.08,6924.62,2.16197
+,6268,6316,6880.06,7066.22,2.70579
+,6302,6306,6632.61,6911.07,4.19835
+,6306,6315,6911.07,6958.07,0.680068
+,6319,6396,7226.13,7505.12,3.86085
+,6320,6399,7363.05,7537.6,2.37062
+,6364,6396,7038.5,7505.12,6.62954
+,6390,6396,7121.62,7505.12,5.38501
+,6396,6397,7505.12,7527.1,0.292867
+,6417,6419,7841.58,8256.97,5.29727
+,6418,6419,7948.13,8256.97,3.88569
+,6419,6420,8256.97,8594.42,4.08685
+,6420,6421,8594.42,8921.4,3.80456
+,6421,6423,8921.4,9158.57,2.65844
+,6423,6450,9158.57,9274.53,1.26614
+,6449,6456,9234.65,9631.75,4.30011
+,6456,6457,9631.75,9791.5,1.65858
+,6457,6458,9791.5,10031.1,2.44753
+,6458,6797,10031.1,10293.8,2.61785
+,6479,6481,9086.7,9285.5,2.18781
+,6480,6484,9115.4,9610.15,5.42763
+,6481,6484,9285.5,9610.15,3.49631
+,6484,6488,9610.15,9764.1,1.60195
+,6539,6545,9148.75,9405.45,2.80585
+,6542,6548,9234.8,9525.3,3.14571
+,6545,6557,9405.45,9554.95,1.5895
+,6546,6560,9446.53,10121.5,7.14463
+,6559,6560,9676.4,10121.5,4.59933
+,6560,6795,10121.5,10229,1.06259
+,6576,6794,9774.4,10000.6,2.31472
+,6601,6795,9854.05,10229,3.80503
+,6647,6794,9474.32,10000.6,5.55533
+,6648,6794,9557.8,10000.6,4.63339
+,6649,6794,9627.9,10000.6,3.87156
+,6650,6794,9659.05,10000.6,3.53658
+,6690,6782,9278.53,9520.78,2.61087
+,6707,6782,9254.53,9520.78,2.87697
+,6708,6786,9311.03,9650.65,3.6475
+,6720,6794,9415.53,10000.6,6.21441
+,6772,6782,9314.28,9520.78,2.21703
+,6773,6786,9389.85,9650.65,2.77747
+,6782,6794,9520.78,10000.6,5.04024
+,6786,6794,9650.65,10000.6,3.6267
+,6794,6795,10000.6,10229,2.28335
+,6795,6798,10229,10846.5,6.03676
+,6798,6799,10846.5,10864.9,0.169548
+,6800,6810,11238.7,11264.8,0.232412
+,6839,6846,11595.7,11810.9,1.85621
+,6840,6855,11672.8,12008.3,2.87438
+,6855,6888,12008.3,12377.9,3.07788
+,6878,6888,11736.5,12377.9,5.46456
-,6888,6966,12377.9,10587,-14.4682
+,6944,6954,11676.1,11983.4,2.63144
-,6952,6968,11895.2,10275.3,-13.6182
-,6954,6968,11983.4,10275.3,-14.2535
+,6993,7008,10377.9,10694.1,3.04735
+,7007,7013,10497.9,10876,3.60197
+,7008,7013,10694.1,10876,1.70075
