status,enter row,exit row,enter price,exit price,percentage
+,8,44,574.98,591.16,2.81401
+,9,117,576.22,603,4.64753
+,30,117,578.21,603,4.28737
+,43,117,580.8,603,3.82231
+,44,117,591.16,603,2.00284
+,66,117,580.2,603,3.92968
+,82,117,575.13,603,4.84586
+,85,117,577.02,603,4.50244
+,90,117,579.84,603,3.99421
+,111,117,576.97,603,4.5115
+,117,121,603,608.61,0.930348
+,121,146,608.61,624.5,2.61087
+,144,342,619.87,633,2.11819
+,145,410,622.52,647.82,4.06413
+,175,342,611,633,3.60065
+,235,342,601.39,633,5.25616
+,236,342,604.03,633,4.79612
+,252,342,607.2,633,4.24901
+,280,342,607.21,633,4.2473
+,283,342,609,633,3.94089
+,284,342,609.9,633,3.78751
+,285,342,610,633,3.77049
+,318,342,612.59,633,3.33176
+,325,344,616.73,637.8,3.41641
+,342,344,633,637.8,0.758294
+,343,425,634.12,653,2.97735
+,344,427,637.8,656.78,2.97585
+,361,427,637.99,656.78,2.94519
+,404,412,633.86,651.2,2.73562
+,408,426,634.45,653.54,3.00891
+,409,427,638.98,656.78,2.78569
+,410,428,647.82,659.5,1.80297
+,428,437,659.5,684.71,3.82259
+,432,437,663.7,684.71,3.16559
+,433,437,666.03,684.71,2.80468
+,434,449,669.12,690.51,3.19674
+,435,450,675.42,692,2.45477
+,437,451,684.71,698.79,2.05635
+,449,452,690.51,706,2.24327
+,451,470,698.79,720.57,3.11682
+,452,470,706,720.57,2.06374
+,453,560,711.57,732.96,3.00603
+,467,470,700.71,720.57,2.83427
+,468,478,709.95,727.48,2.46919
+,469,561,715.21,736.07,2.91663
+,470,568,720.57,738.55,2.49525
+,478,649,727.48,743.56,2.21037
+,497,558,703.77,725.02,3.01945
+,512,558,703.52,725.02,3.05606
+,515,559,709.29,729.55,2.85638
+,516,560,714.45,732.96,2.5908
+,527,561,712.4,736.07,3.32257
+,549,558,703.4,725.02,3.07364
+,552,560,709.79,732.96,3.26435
+,557,560,719,732.96,1.94159
+,559,650,729.55,758.35,3.94764
+,560,650,732.96,758.35,3.46404
+,561,650,736.07,758.35,3.02689
+,568,650,738.55,758.35,2.68093
+,569,651,740.12,762.5,3.02383
+,574,654,741.22,768.6,3.69391
+,587,650,735,758.35,3.17687
+,588,650,737.1,758.35,2.88292
+,594,651,741.4,762.5,2.84597
+,640,650,735.25,758.35,3.14179
+,647,651,741.99,762.5,2.76419
+,650,654,758.35,768.6,1.35162
