status,enter row,exit row,enter price,exit price,percentage
+,30,144,578.21,619.87,7.20499
+,236,375,604.03,638.27,5.66859
+,404,435,633.86,675.42,6.55665
+,437,470,684.71,720.57,5.23725
-,478,483,727.48,691.6,-4.93209
+,512,650,703.52,758.35,7.79367
+,654,767,768.6,812,5.64663
+,770,776,827.14,878.99,6.26859
+,781,833,894.5,958,7.09894
+,836,849,974,1024.78,5.21355
-,851,855,1068.8,936,-12.4251
-,889,891,883,815,-7.70102
+,925,928,846.35,883.61,4.40243
+,949,1014,905.51,956.35,5.61452
+,1020,1053,974.33,1035.3,6.25763
-,1057,1065,1045.3,965.99,-7.5873
+,1094,1134,995,1056.88,6.2191
+,1136,1149,1065.81,1126.6,5.70364
+,1152,1190,1145.46,1216.59,6.20973
-,1192,1229,1256.62,1141.61,-9.15233
-,1239,1284,1249,1101.14,-11.8383
-,1302,1326,1077.13,966,-10.3172
+,1341,1367,1041,1078.01,3.55524
+,1369,1401,1089.52,1153.1,5.8356
+,1408,1514,1188.09,1258.99,5.96756
+,1519,1549,1275.6,1368,7.24365
+,1554,1566,1403.09,1482.04,5.62687
+,1587,1589,1508.23,1595.17,5.76437
+,1592,1606,1625.85,1728.99,6.34376
+,1609,1659,1795.09,1922.03,7.07151
+,1664,1673,1992.09,2139.19,7.3842
+,1675,1685,2197.6,2307.02,4.97907
+,1688,1691,2430,2572.99,5.88436
+,1718,1733,2222.3,2345.99,5.56586
+,1743,1756,2406.55,2530.39,5.14596
+,1760,1762,2592.99,2746.32,5.91325
-,1764,1816,2792.79,2416.35,-13.479
+,1830,1850,2532.2,2716.18,7.26562
-,1898,1977,2519.59,2275.68,-9.68054
+,2012,2015,2151.8,2231.8,3.71782
+,2028,2029,2511.8,2612.3,4.00111
+,2031,2096,2749.85,2889.76,5.08791
+,2098,2122,2911.8,3136.9,7.73061
+,2125,2145,3286.9,3459.79,5.25997
+,2164,2169,3504.48,3731.8,6.48655
+,2172,2176,3936.79,4190.79,6.45196
-,2188,2223,4275.8,3636.21,-14.9584
+,2231,2244,4184.78,4436.94,6.02565
+,2256,2268,4534.7,4710.55,3.87788
-,2272,2278,4768.15,4319.83,-9.40239
-,2290,2320,4536.92,3919.89,-13.6002
+,2338,2381,3953.72,4055.34,2.57024
+,2383,2396,4139.58,4372.33,5.62255
+,2416,2427,4339.02,4624.49,6.57914
+,2434,2444,4851.39,5189.11,6.9613
+,2447,2448,5392.38,5706.13,5.8184
+,2481,2513,5967.8,6115.46,2.47428
+,2522,2531,6319.95,6790.38,7.44357
+,2533,2539,6967.53,7365.38,5.71006
-,2558,2570,7459.67,6813.68,-8.65977
+,2585,2590,6760.9,7244.28,7.14964
+,2593,2596,7432.1,7862.91,5.79661
+,2606,2633,8117.24,9514.82,17.2174
+,2640,2647,9813.41,10670.6,8.73448
+,2662,2663,10891.9,11362.5,4.3211
+,2675,2678,11888.2,12567.8,5.71607
+,2680,2681,13141.7,13908.4,5.83442
+,2683,2684,14554.2,14892.8,2.32634
+,2687,2702,16564.1,17138.7,3.46883
+,2718,2723,17079.6,18376.8,7.59551
+,2760,2763,15035.3,15659,4.1485
-,2766,2786,16247.9,12863.9,-20.8273
+,2792,2807,14690.8,15723.3,7.02808
-,2809,2825,16275,13756.6,-15.4741
-,2844,2849,14223.6,11357.9,-20.1473
+,2946,2963,8229.11,8705.7,5.79151
+,2976,2980,9151.48,9629.44,5.22276
+,2983,2991,10015.1,10519.2,5.0339
+,2993,2997,10887.2,11406,4.76533
-,3001,3012,11598.5,9835.65,-15.1987
+,3029,3045,10665.4,11058.1,3.682
-,3051,3067,11364.5,9677.47,-14.8447
+,3108,3122,8408.95,8915.81,6.02763
+,3178,3222,7292.36,7628.56,4.6103
+,3227,3261,8050.67,8757.16,8.77554
+,3267,3273,9099.05,9491.55,4.31364
-,3291,3348,9334.13,8467.12,-9.2886
-,3381,3395,8403.96,7776.04,-7.47172
-,3422,3471,7422.01,6647.47,-10.4357
-,3494,3530,6587.03,5990.28,-9.05947
+,3561,3565,6260.3,6531.95,4.33925
-,3591,3600,6638.68,6298.85,-5.11894
+,3621,3627,6277.55,6669.72,6.24718
+,3632,3633,7239.87,7268.63,0.397245
+,3658,3663,7777.88,8340.26,7.2305
-,3734,3747,6487.55,5925.61,-8.66182
+,3754,3806,6366.82,6827.94,7.24255
+,3809,3839,6961.92,7286.13,4.6569
+,3878,3917,6336,6654.93,5.03362
-,3943,3999,6662.53,6184.49,-7.17505
-,4012,4147,6380.33,5558.32,-12.8835
+,4199,4203,3973.39,4229.89,6.45544
+,4279,4288,3379.4,3681.65,8.9439
+,4291,4296,3861.4,4063.9,5.24421
-,4332,4394,3848.64,3510.73,-8.77998
-,4434,4496,3580.4,3370.19,-5.87113
+,4511,4512,3395.12,3622.39,6.69402
+,4544,4548,3636.9,3857.4,6.06286
+,4664,4730,3992.39,4137.89,3.64443
+,4740,4821,5120.38,5510.41,7.61721
+,4853,4870,5202.9,5669.64,8.97077
+,4881,4899,5881.4,6291.15,6.96688
+,4902,4904,6368.65,7038.15,10.5124
+,4907,4908,7361.15,7873.15,6.95543
+,4961,4964,8040.39,8910.89,10.8266
+,5020,5053,7965.89,8458.39,6.18261
+,5057,5081,9260.14,9827.89,6.13112
+,5084,5085,10626.4,10747.1,1.13632
+,5092,5097,11279.3,12427.2,10.1772
-,5100,5107,13544.4,10624.4,-21.5587
+,5126,5132,11239.9,11837,5.31197
+,5149,5156,12197.5,12856.6,5.40382
+,5196,5198,10460.9,10669.9,1.99792
+,5249,5260,9820.88,10504.9,6.96485
+,5264,5265,11229.1,11547.9,2.8386
-,5268,5311,11910.1,10145.5,-14.8162
-,5326,5373,10697.1,9596.57,-10.2885
+,5384,5389,9768.84,10374.6,6.20115
-,5393,5485,10563.6,8526.63,-19.2829
+,5508,5559,8270.29,8715.55,5.38385
-,5594,5609,8209.1,7495.64,-8.69109
+,5621,5622,7621.09,8396.13,10.1697
-,5624,5741,9705.15,7025.65,-27.6091
-,5760,5843,7561.65,6752.4,-10.702
+,5851,5864,7119.65,7610.65,6.89641
-,5886,5916,7346.65,6938.15,-5.56036
+,5920,5930,7328.65,7897.38,7.76037
+,5935,5962,8012.63,8482.64,5.86586
+,5964,6026,8771.64,9331.15,6.37862
+,6036,6074,9446.64,10119.6,7.12423
-,6084,6107,10293.6,9542.15,-7.30053
-,6115,6144,10135.6,9320.15,-8.04586
-,6169,6194,8934.15,8066.15,-9.71553
+,6244,6246,5600.5,6342.47,13.2483
+,6250,6268,6769.48,6880.06,1.63351
+,6302,6306,6632.61,6911.07,4.19835
+,6319,6404,7226.13,7738.12,7.08526
+,6417,6419,7841.58,8256.97,5.29727
+,6421,6454,8921.4,9337.11,4.65969
+,6456,6458,9631.75,10031.1,4.1467
+,6479,6484,9086.7,9610.15,5.76062
+,6539,6557,9148.75,9554.95,4.43995
-,6559,6615,9676.4,9165,-5.28502
-,6647,6663,9474.32,9085.95,-4.09919
+,6690,6794,9278.53,10000.6,7.7827
+,6798,6800,10846.5,11238.7,3.61554
+,6839,6888,11595.7,12377.9,6.74571
-,6944,6965,11676.1,10801.6,-7.48964
+,6993,7020,10377.9,11043.9,6.4175
+,7056,7124,10645,11363.1,6.74607
+,7128,7167,11554.4,12243.4,5.96302
+,7169,7176,12402.3,13059.7,5.30022
+,7188,7231,13204.5,14063.4,6.5047
+,7234,7238,14313.4,15230.3,6.40597
+,7260,7269,15556.6,16441.4,5.6877
+,7279,7285,16683.4,17799,6.68684
-,7303,7325,18694.4,17053.6,-8.77692
+,7335,7338,18489.1,19138.9,3.51473
+,7395,7410,19064.9,20301.2,6.48421
+,7412,7414,21171.5,22272.5,5.20029
+,7426,7450,23908.1,27014.6,12.9934
+,7462,7474,27571.1,29448.3,6.80861
+,7477,7480,29529.2,33212.8,12.4743
+,7491,7497,33779.7,35945,6.41006
+,7499,7502,37488,39767.5,6.08059
-,7507,7513,41319.2,32724.5,-20.8007
+,7527,7531,37233.5,38963.6,4.64657
+,7573,7596,34546.2,36958,6.98125
+,7611,7618,35645.5,38211.2,7.19791
+,7633,7634,42975.5,43136.1,0.373701
+,7636,7651,46169.9,47530.1,2.94606
+,7674,7688,51497,54797.9,6.40988
-,7690,7697,56902.1,49887,-12.3284
+,7734,7756,51440,53536.5,4.07558
+,7759,7780,54772.8,60023,9.58543
-,7798,7830,58432.5,51799.9,-11.3509
+,7840,7844,53853.1,57071.7,5.97646
+,7851,7910,59119.7,62571.8,5.83918
-,7915,7932,64267.5,56858.5,-11.5283
+,7970,7993,54468.8,57831.3,6.17328
-,8022,8039,58907.3,54452,-7.56311
-,8096,8108,40209.3,35990.9,-10.4909
-,8118,8148,37802.4,33681,-10.9025
+,8158,8163,36502.5,37798.3,3.54995
-,8172,8203,39107.5,34205.1,-12.5357
-,8225,8230,34832.7,31923.8,-8.35111
-,8241,8325,35818,30696.7,-14.2981
+,8337,8352,31439.3,36766.9,16.9458
