status,enter row,exit row,enter price,exit price,percentage
+,30,121,578.21,608.61,5.25761
+,44,144,591.16,619.87,4.85655
+,85,121,577.02,608.61,5.47468
+,90,121,579.84,608.61,4.96171
+,117,121,603,608.61,0.930348
+,121,344,608.61,637.8,4.79617
+,144,410,619.87,647.82,4.50901
+,145,425,622.52,653,4.89623
+,236,342,604.03,633,4.79612
+,252,344,607.2,637.8,5.03953
+,280,344,607.21,637.8,5.0378
+,283,409,609,638.98,4.92282
+,284,410,609.9,647.82,6.21741
+,285,410,610,647.82,6.2
+,318,410,612.59,647.82,5.75099
+,325,410,616.73,647.82,5.0411
+,342,412,633,651.2,2.8752
+,343,433,634.12,666.03,5.03217
+,344,434,637.8,669.12,4.91063
+,361,435,637.99,675.42,5.86686
+,404,432,633.86,663.7,4.70766
+,408,433,634.45,666.03,4.97754
+,409,434,638.98,669.12,4.71689
+,410,435,647.82,675.42,4.26044
+,428,449,659.5,690.51,4.70205
+,432,451,663.7,698.79,5.28703
+,433,451,666.03,698.79,4.9187
+,434,452,669.12,706,5.51172
+,435,452,675.42,706,4.52755
+,437,469,684.71,715.21,4.45444
+,449,470,690.51,720.57,4.3533
+,451,560,698.79,732.96,4.88988
+,452,561,706,736.07,4.25921
+,453,650,711.57,758.35,6.5742
+,468,569,709.95,740.12,4.2496
+,469,650,715.21,758.35,6.03179
+,470,650,720.57,758.35,5.24307
+,478,651,727.48,762.5,4.81388
+,512,568,703.52,738.55,4.97925
+,515,596,709.29,742.38,4.66523
+,516,650,714.45,758.35,6.14459
+,549,568,703.4,738.55,4.99716
+,552,650,709.79,758.35,6.84146
+,557,650,719,758.35,5.47288
+,559,654,729.55,768.6,5.35261
+,560,712,732.96,769.5,4.98527
+,561,713,736.07,772.1,4.89491
+,568,740,738.55,777.19,5.23187
+,569,740,740.12,777.19,5.00865
+,574,741,741.22,778.11,4.97693
+,594,740,741.4,777.19,4.82735
+,647,740,741.99,777.19,4.744
+,650,761,758.35,782.27,3.15422
+,651,766,762.5,803.51,5.37836
+,654,767,768.6,812,5.64663
+,713,767,772.1,812,5.16772
+,731,767,772.97,812,5.04936
+,732,767,773.04,812,5.03984
+,740,769,777.19,821.26,5.67043
+,763,770,788.2,827.14,4.94037
+,765,771,794.21,853.3,7.4401
+,766,771,803.51,853.3,6.19656
+,767,771,812,853.3,5.08621
+,770,776,827.14,878.99,6.26859
+,771,776,853.3,878.99,3.01066
+,775,802,866.36,907.76,4.77861
+,776,805,878.99,918.16,4.45625
+,781,811,894.5,941.21,5.22191
+,797,807,884.52,928.17,4.93488
+,802,811,907.76,941.21,3.68489
+,805,834,918.16,964.99,5.10042
+,807,836,928.17,974,4.93767
+,808,837,932.9,985.98,5.68978
+,833,838,958,988.59,3.19311
+,834,849,964.99,1024.78,6.19592
+,836,849,974,1024.78,5.21355
+,837,850,985.98,1032.03,4.67048
+,838,851,988.59,1068.8,8.11358
+,848,851,1004.63,1068.8,6.38743
+,849,851,1024.78,1068.8,4.29556
+,850,853,1032.03,1087.74,5.3981
+,851,853,1068.8,1087.74,1.77208
-,889,891,883,815,-7.70102
+,925,926,846.35,867.02,2.44225
+,926,949,867.02,905.51,4.43934
+,928,1011,883.61,940,6.38177
+,949,1011,905.51,940,3.8089
+,950,1014,910.01,956.35,5.09225
+,982,1014,907.14,956.35,5.42474
+,984,1014,908,956.35,5.32489
+,1010,1018,919.3,962,4.64484
+,1011,1020,940,974.33,3.65213
+,1014,1026,956.35,995.1,4.05186
+,1020,1052,974.33,1025,5.2005
+,1023,1052,984,1025,4.16667
+,1025,1057,991.9,1045.3,5.38361
+,1026,1057,995.1,1045.3,5.04472
+,1027,1057,995.26,1045.3,5.02783
+,1030,1134,999.07,1056.88,5.78638
-,1036,1067,1009.71,940.5,-6.85444
-,1051,1066,1013.96,948,-6.50519
-,1052,1066,1025,948,-7.5122
-,1053,1066,1035.3,948,-8.43234
-,1057,1065,1045.3,965.99,-7.5873
+,1094,1134,995,1056.88,6.2191
+,1105,1134,1008.03,1056.88,4.84609
+,1108,1136,1025,1065.81,3.98146
+,1132,1144,1039.73,1093,5.12345
+,1133,1144,1042.07,1093,4.88739
+,1134,1148,1056.88,1109.9,5.01665
+,1136,1149,1065.81,1126.6,5.70364
+,1137,1149,1090.01,1126.6,3.35685
+,1148,1153,1109.9,1178.08,6.1429
+,1149,1153,1126.6,1178.08,4.5695
+,1152,1185,1145.46,1194.9,4.31617
+,1153,1190,1178.08,1216.59,3.26888
+,1170,1190,1153,1216.59,5.51518
+,1171,1190,1155.15,1216.59,5.31879
+,1172,1192,1162.93,1256.62,8.05637
+,1175,1192,1176.12,1256.62,6.84454
+,1185,1192,1194.9,1256.62,5.16529
-,1190,1230,1216.59,1125,-7.52842
-,1191,1230,1220,1125,-7.78689
-,1192,1230,1256.62,1125,-10.4741
-,1239,1288,1249,1031.55,-17.4099
-,1252,1289,1210,973.44,-19.5504
+,1302,1307,1077.13,1128.1,4.73202
+,1303,1308,1101.46,1137.02,3.22844
-,1306,1323,1117.1,997.89,-10.6714
-,1307,1323,1128.1,997.89,-11.5424
+,1341,1346,1041,1071,2.88184
+,1343,1379,1044.41,1108.89,6.17382
+,1346,1380,1071,1116.55,4.25303
+,1365,1379,1066.01,1108.89,4.02248
+,1369,1385,1089.52,1147.42,5.31427
