status,enter row,exit row,enter price,exit price,percentage
+,30,44,578.21,591.16,2.23967
+,44,117,591.16,603,2.00284
+,85,117,577.02,603,4.50244
+,90,117,579.84,603,3.99421
+,117,121,603,608.61,0.930348
+,121,144,608.61,619.87,1.85012
+,144,145,619.87,622.52,0.427509
+,145,342,622.52,633,1.68348
+,236,258,604.03,608.85,0.797974
+,252,318,607.2,612.59,0.887681
+,280,319,607.21,613.59,1.05071
+,283,320,609,614.05,0.829228
+,284,324,609.9,615.9,0.983768
+,285,325,610,616.73,1.10328
+,318,341,612.59,619,1.04638
+,325,342,616.73,633,2.63811
+,342,343,633,634.12,0.176935
+,343,410,634.12,647.82,2.16047
+,344,410,637.8,647.82,1.57103
+,361,410,637.99,647.82,1.54078
+,404,409,633.86,638.98,0.807749
+,408,410,634.45,647.82,2.10734
+,409,410,638.98,647.82,1.38345
+,410,411,647.82,650,0.336513
+,428,432,659.5,663.7,0.636846
+,432,435,663.7,675.42,1.76586
+,433,435,666.03,675.42,1.40985
+,434,435,669.12,675.42,0.941535
+,435,437,675.42,684.71,1.37544
+,437,449,684.71,690.51,0.847074
+,449,451,690.51,698.79,1.19911
+,451,452,698.79,706,1.03178
+,452,453,706,711.57,0.788952
+,453,470,711.57,720.57,1.26481
+,468,469,709.95,715.21,0.740897
+,469,470,715.21,720.57,0.74943
+,470,478,720.57,727.48,0.958963
+,478,560,727.48,732.96,0.753285
+,512,516,703.52,714.45,1.55362
+,515,516,709.29,714.45,0.727488
+,516,557,714.45,719,0.636854
+,549,557,703.4,719,2.2178
+,552,557,709.79,719,1.29757
+,557,558,719,725.02,0.837274
+,559,561,729.55,736.07,0.893702
+,560,569,732.96,740.12,0.976861
+,561,594,736.07,741.4,0.724116
+,568,650,738.55,758.35,2.68093
+,569,650,740.12,758.35,2.46311
+,574,650,741.22,758.35,2.31105
+,594,650,741.4,758.35,2.28622
+,647,650,741.99,758.35,2.20488
+,650,651,758.35,762.5,0.547241
+,651,654,762.5,768.6,0.8
+,654,739,768.6,773.74,0.668748
+,713,744,772.1,778.4,0.815956
+,731,748,772.97,779.9,0.896542
+,732,755,773.04,781.5,1.09438
+,740,762,777.19,782.9,0.734698
+,763,765,788.2,794.21,0.762497
+,765,766,794.21,803.51,1.17097
+,766,767,803.51,812,1.05661
+,767,768,812,812.97,0.119458
+,770,771,827.14,853.3,3.16271
+,771,775,853.3,866.36,1.53053
+,775,776,866.36,878.99,1.45782
+,776,778,878.99,885.24,0.711043
+,781,802,894.5,907.76,1.48239
+,797,802,884.52,907.76,2.62741
+,802,805,907.76,918.16,1.14568
+,805,807,918.16,928.17,1.09022
+,807,808,928.17,932.9,0.509605
+,808,811,932.9,941.21,0.890771
+,833,834,958,964.99,0.729645
+,834,836,964.99,974,0.933688
+,836,837,974,985.98,1.22998
+,837,838,985.98,988.59,0.264711
+,838,847,988.59,996.99,0.849695
+,848,849,1004.63,1024.78,2.00571
+,849,850,1024.78,1032.03,0.707469
+,850,851,1032.03,1068.8,3.56288
+,851,852,1068.8,1070.62,0.170284
-,889,892,883,759.04,-14.0385
+,925,926,846.35,867.02,2.44225
+,926,927,867.02,867.32,0.0346013
+,928,949,883.61,905.51,2.47847
+,949,950,905.51,910.01,0.496958
+,950,1010,910.01,919.3,1.02087
+,982,995,907.14,912.5,0.590868
+,984,1010,908,919.3,1.24449
+,1010,1011,919.3,940,2.25171
+,1011,1014,940,956.35,1.73936
+,1014,1016,956.35,958.11,0.184033
+,1020,1023,974.33,984,0.992477
+,1023,1024,984,985.01,0.102642
+,1025,1036,991.9,1009.71,1.79554
+,1026,1036,995.1,1009.71,1.46819
+,1027,1036,995.26,1009.71,1.45188
+,1030,1036,999.07,1009.71,1.06499
+,1036,1051,1009.71,1013.96,0.420913
+,1051,1052,1013.96,1025,1.0888
+,1052,1053,1025,1035.3,1.00488
+,1053,1057,1035.3,1045.3,0.965904
-,1057,1066,1045.3,948,-9.30833
+,1094,1105,995,1008.03,1.30955
+,1105,1108,1008.03,1025,1.68348
+,1108,1113,1025,1030.4,0.526829
+,1132,1134,1039.73,1056.88,1.64947
+,1133,1134,1042.07,1056.88,1.42121
+,1134,1135,1056.88,1058,0.105972
+,1136,1137,1065.81,1090.01,2.27057
+,1137,1144,1090.01,1093,0.274309
+,1148,1149,1109.9,1126.6,1.50464
+,1149,1152,1126.6,1145.46,1.67406
+,1152,1153,1145.46,1178.08,2.84776
+,1153,1176,1178.08,1184.5,0.544955
+,1170,1173,1153,1164.38,0.98699
+,1171,1174,1155.15,1170.01,1.28641
+,1172,1175,1162.93,1176.12,1.1342
+,1175,1176,1176.12,1184.5,0.712512
+,1185,1190,1194.9,1216.59,1.81521
+,1190,1191,1216.59,1220,0.280292
+,1191,1192,1220,1256.62,3.00164
