status,enter row,exit row,enter price,exit price,percentage
-,5658,5712,9307.65,8456.65,-9.14302
+,5760,5936,7561.65,8367.33,10.6548
+,5954,5969,8141.65,8866.14,8.89856
+,5980,6065,8941.7,9737.14,8.89585
-,6074,6150,10119.6,8704.15,-13.9876
-,6169,6195,8934.15,7880.15,-11.7974
+,6244,6246,5600.5,6342.47,13.2483
+,6250,6316,6769.48,7066.22,4.3835
+,6319,6417,7226.13,7841.58,8.51701
+,6419,6421,8256.97,8921.4,8.0469
+,6423,6457,9158.57,9791.5,6.9108
+,6479,6495,9086.7,9846.85,8.36552
+,6539,6560,9148.75,10121.5,10.6321
+,6576,6798,9774.4,10846.5,10.9684
+,6800,6855,11238.7,12008.3,6.84797
-,6878,6968,11736.5,10275.3,-12.45
+,6993,7124,10377.9,11363.1,9.49375
+,7128,7170,11554.4,12852.9,11.2381
+,7188,7235,13204.5,14467.1,9.56238
+,7237,7269,15040.6,16441.4,9.31326
+,7279,7289,16683.4,18109.6,8.54905
+,7303,7410,18694.4,20301.2,8.59499
+,7412,7416,21171.5,22811.3,7.74522
+,7426,7450,23908.1,27014.6,12.9934
+,7462,7480,27571.1,33212.8,20.4622
+,7491,7498,33779.7,36977.2,9.46569
+,7501,7507,38210.1,41319.2,8.13677
-,7527,7564,37233.5,30016.7,-19.3824
+,7573,7596,34546.2,36958,6.98125
+,7611,7632,35645.5,38975.5,9.342
+,7636,7667,46169.9,49148.2,6.45072
+,7674,7689,51497,55503.3,7.77957
+,7734,7759,51440,54772.8,6.47892
+,7765,7910,56302.3,62571.8,11.1354
-,7915,7936,64267.5,54902,-14.5727
-,7970,8053,54468.8,43500.9,-20.1361
-,8096,8148,40209.3,33681,-16.2357
+,8158,8172,36502.5,39107.5,7.13664
-,8176,8204,40154.3,32862.3,-18.1599
-,8225,8329,34832.7,29637.6,-14.9146
+,8337,8352,31439.3,36766.9,16.9458
+,8381,8415,40653.7,45685.5,12.3773
+,8441,8532,47596.3,51770,8.76905
-,8538,8546,52513.8,45968,-12.4649
+,8574,8663,47153,51438.6,9.08873
+,8667,8686,52756,57278.5,8.57248
+,8700,8722,57721.2,63165.8,9.43255
-,8728,8858,66471.3,56671.6,-14.7427
-,8885,8924,58584.9,48892.4,-16.5443
-,8971,9062,49140.5,43513.4,-11.4509
-,9089,9131,43947.5,38466.6,-12.4715
+,9147,9194,37587.4,41471.8,10.3343
-,9207,9286,42823.3,38186.1,-10.8286
+,9336,9341,41405.1,44423.9,7.29074
+,9387,9480,41489.2,43825.4,5.63088
-,9485,9595,45011,39492.4,-12.2605
-,9600,9733,41012.5,36411.4,-11.2187
-,9793,9962,30994.5,26249.2,-15.3101
+,10091,10111,19682.5,21590.7,9.69469
