status,enter row,exit row,enter price,exit price,percentage
+,8,144,574.98,619.87,7.80723
-,175,226,611,596.51,-2.37152
+,235,411,601.39,650,8.08294
+,428,453,659.5,711.57,7.89538
+,467,650,700.71,758.35,8.22594
+,654,771,768.6,853.3,11.02
+,775,807,866.36,928.17,7.13445
+,832,848,936.25,1004.63,7.3036
-,850,855,1032.03,936,-9.30496
-,871,892,891,759.04,-14.8103
+,898,926,800.01,867.02,8.37615
+,928,1014,883.61,956.35,8.23214
+,1020,1063,974.33,1047.42,7.50157
+,1073,1134,991,1056.88,6.64783
+,1136,1152,1065.81,1145.46,7.47319
+,1170,1192,1153,1256.62,8.98699
-,1236,1284,1193.51,1101.14,-7.73936
+,1294,1307,1057.43,1128.1,6.68318
+,1334,1346,991.1,1071,8.06175
+,1363,1385,1048.01,1147.42,9.4856
+,1398,1483,1143.66,1242.99,8.68527
+,1501,1549,1239.49,1368,10.368
+,1554,1587,1403.09,1508.23,7.49346
+,1589,1594,1595.17,1672.94,4.87534
+,1606,1655,1728.99,1860.99,7.63451
+,1659,1672,1922.03,2087.99,8.63462
+,1675,1686,2197.6,2379.48,8.2763
+,1688,1692,2430,2700.04,11.1128
+,1708,1720,2080.1,2274.24,9.33321
+,1729,1745,2232.19,2420.49,8.43566
+,1747,1761,2476.64,2672.31,7.90062
-,1764,1815,2792.79,2467.29,-11.655
+,1830,1850,2532.2,2716.18,7.26562
-,1861,1874,2670.7,2566.98,-3.88363
-,1898,1916,2519.59,2354.83,-6.53916
-,1922,1972,2402.54,2305.42,-4.04239
-,1981,1993,2391.3,2187,-8.54347
+,2009,2012,2041.8,2151.8,5.3874
+,2015,2028,2231.8,2511.8,12.5459
+,2030,2096,2720.8,2889.76,6.20994
-,2098,2103,2911.8,2684.5,-7.80617
+,2112,2122,2727.45,3136.9,15.0122
+,2125,2164,3286.9,3504.48,6.61961
+,2166,2172,3542.22,3936.79,11.1391
+,2175,2188,4062.61,4275.8,5.24761
-,2192,2196,4353.7,4086.24,-6.14328
-,2202,2222,4291.25,3860.53,-10.0372
+,2227,2244,4059.4,4436.94,9.30039
+,2252,2268,4356.36,4710.55,8.13041
-,2272,2276,4768.15,4531.11,-4.97132
-,2287,2320,4405.15,3919.89,-11.0157
+,2334,2338,3570.83,3953.72,10.7227
+,2367,2381,3774.74,4055.34,7.43362
+,2383,2423,4139.58,4568.98,10.373
+,2427,2443,4624.49,5097.49,10.2282
+,2445,2448,5318.14,5706.13,7.2956
+,2471,2507,5534.42,5978.6,8.02577
+,2513,2527,6115.46,6523.12,6.66606
+,2529,2538,6587.94,7209.14,9.42935
-,2555,2570,7282.27,6813.68,-6.43467
+,2585,2593,6760.9,7432.1,9.92767
+,2595,2606,7671.39,8117.24,5.81185
+,2613,2633,8265.35,9514.82,15.117
+,2640,2647,9813.41,10670.6,8.73448
+,2660,2663,10613.9,11362.5,7.0539
+,2675,2680,11888.2,13141.7,10.5434
+,2683,2685,14554.2,15304,5.15178
+,2687,2719,16564.1,17380.7,4.92969
-,2723,2735,18376.8,16390.4,-10.8093
+,2760,2764,15035.3,15795,5.05271
-,2766,2772,16247.9,13669.4,-15.8696
-,2778,2786,14850.3,12863.9,-13.3761
+,2790,2799,13892.7,15273.7,9.9401
+,2807,2810,15723.3,16777.1,6.7023
-,2844,2847,14223.6,12982.1,-8.72812
-,2859,2923,11429.6,8869.34,-22.4005
+,2942,2946,7718.37,8229.11,6.6172
+,2952,2976,8373.9,9151.48,9.28576
+,2979,2985,9343.01,10222.7,9.41506
+,2991,2997,10519.2,11406,8.42959
-,3001,3004,11598.5,10765.9,-7.17827
+,3018,3045,10162.7,11058.1,8.81023
-,3051,3064,11364.5,10585.7,-6.85274
-,3081,3098,9413.53,7970.19,-15.3326
-,3108,3148,8408.95,7693.6,-8.50701
-,3178,3189,7292.36,6613.58,-9.3081
+,3201,3222,7005.32,7628.56,8.89667
+,3227,3261,8050.67,8757.16,8.77554
+,3267,3317,9099.05,9680.54,6.39067
-,3336,3347,9192.58,8713.32,-5.21355
-,3355,3374,8700.83,8130.17,-6.55868
-,3380,3395,8139.77,7776.04,-4.46855
-,3420,3471,7329.72,6647.47,-9.308
-,3477,3482,6776.84,6461.3,-4.65615
-,3494,3530,6587.03,5990.28,-9.05947
-,3535,3555,6207.65,5807.53,-6.4456
+,3561,3565,6260.3,6531.95,4.33925
-,3577,3604,6590.69,6275.47,-4.78281
+,3621,3632,6277.55,7239.87,15.3295
-,3658,3694,7777.88,7461.23,-4.07116
-,3718,3722,6965.17,6530.34,-6.24292
-,3732,3747,6375.56,5925.61,-7.05742
+,3753,3806,6261.7,6827.94,9.04291
-,3809,3848,6961.92,6336.92,-8.97741
-,3878,4147,6336,5558.32,-12.274
+,4199,4202,3973.39,4179.88,5.19682
-,4246,4275,3562.64,3142.89,-11.782
+,4279,4285,3379.4,3517.4,4.08357
+,4288,4291,3681.65,3861.4,4.88232
-,4296,4327,4063.9,3580.39,-11.8977
+,4332,4373,3848.64,4052.89,5.30707
-,4434,4496,3580.4,3370.19,-5.87113
+,4510,4545,3374.89,3664.91,8.59347
+,4547,4684,3781.91,4022.63,6.36504
+,4706,4731,3958.38,4688,18.4323
+,4740,4821,5120.38,5510.41,7.61721
-,4836,4838,5472.4,5109.4,-6.63329
+,4853,4870,5202.9,5669.64,8.97077
+,4881,4899,5881.4,6291.15,6.96688
+,4902,4904,6368.65,7038.15,10.5124
+,4907,4908,7361.15,7873.15,6.95543
-,4922,4927,8327.65,7725.14,-7.23505
+,4957,4964,7857.89,8910.89,13.4005
-,4993,5005,8505.39,7643.89,-10.1289
+,5020,5054,7965.89,9197.39,15.4597
+,5057,5084,9260.14,10626.4,14.7541
+,5091,5097,11204.3,12427.2,10.915
-,5100,5106,13544.4,10821.5,-20.1033
-,5113,5118,12179.4,10235.9,-15.9574
+,5125,5132,10736.6,11837,10.2482
+,5146,5151,11843,12708.2,7.30533
-,5156,5161,12856.6,11786.3,-8.32482
-,5173,5174,11861.1,10064.5,-15.1472
-,5179,5185,10805.9,9579.08,-11.3532
+,5196,5264,10460.9,11229.1,7.34402
-,5266,5311,11739.1,10145.5,-13.5754
-,5317,5485,10353.8,8526.63,-17.6474
-,5508,5609,8270.29,7495.64,-9.36666
+,5621,5622,7621.09,8396.13,10.1697
-,5624,5741,9705.15,7025.65,-27.6091
-,5759,5843,7253.65,6752.4,-6.91031
+,5850,5864,6859.9,7610.65,10.944
-,5886,5916,7346.65,6938.15,-5.56036
+,5919,5930,7196.4,7897.38,9.7407
+,5935,5964,8012.63,8771.64,9.47267
-,5979,6004,8880.65,8402.65,-5.38249
+,6011,6020,8438.65,9100.15,7.83893
+,6026,6074,9331.15,10119.6,8.45008
-,6084,6107,10293.6,9542.15,-7.30053
-,6114,6144,9962.65,9320.15,-6.44909
-,6167,6194,8804.65,8066.15,-8.38761
-,6203,6214,8055.15,7336.65,-8.91976
+,6244,6246,5600.5,6342.47,13.2483
+,6250,6315,6769.48,6958.07,2.78589
+,6317,6404,7150.06,7738.12,8.22455
+,6417,6420,7841.58,8594.42,9.60062
+,6423,6457,9158.57,9791.5,6.9108
+,6474,6484,8918.5,9610.15,7.75523
-,6495,6524,9846.85,8771.03,-10.9255
+,6539,6559,9148.75,9676.4,5.76745
-,6572,6606,9656.28,9223.5,-4.48185
+,6619,6795,9471.5,10229,7.99768
+,6798,6800,10846.5,11238.7,3.61554
+,6810,6888,11264.8,12377.9,9.88124
-,6906,6924,11846.2,11313.9,-4.4935
-,6930,6965,11471.7,10801.6,-5.84132
+,6980,7124,10332.9,11363.1,9.9706
+,7128,7169,11554.4,12402.3,7.3386
+,7184,7233,13030.3,14145.4,8.55759
+,7235,7239,14467.1,15764.9,8.97082
+,7260,7284,15556.6,16946.6,8.93552
-,7303,7325,18694.4,17053.6,-8.77692
+,7335,7338,18489.1,19138.9,3.51473
-,7355,7377,19359.7,18194,-6.02128
+,7395,7410,19064.9,20301.2,6.48421
+,7412,7415,21171.5,22653.8,7.00106
+,7425,7450,23671.1,27014.6,14.1246
+,7462,7474,27571.1,29448.3,6.80861
+,7477,7480,29529.2,33212.8,12.4743
+,7491,7497,33779.7,35945,6.41006
+,7499,7507,37488,41319.2,10.2199
+,7527,7531,37233.5,38963.6,4.64657
+,7569,7596,33288.2,36958,11.0242
+,7608,7618,35329.5,38211.2,8.15664
+,7627,7633,38304.7,42975.5,12.1938
+,7636,7654,46169.9,48479.2,5.00183
+,7667,7687,49148.2,52791.3,7.41255
-,7689,7697,55503.3,49887,-10.1188
-,7711,7714,51347.9,46472,-9.49574
+,7724,7756,48600.3,53536.5,10.1568
+,7759,7780,54772.8,60023,9.58543
-,7798,7819,58432.5,53509.1,-8.42586
-,7826,7830,56374.9,51799.9,-8.11528
+,7838,7845,53337,57997.3,8.73742
-,7851,7889,59119.7,56205.6,-4.92905
+,7893,7910,57440.7,62571.8,8.93282
-,7915,7932,64267.5,56858.5,-11.5283
-,7943,7955,56723.7,51538.7,-9.14087
+,7963,7990,52342.2,56731.5,8.38571
-,7992,8040,57430.6,49692.2,-13.4744
+,8073,8415,41782.7,45685.5,9.34071
-,8426,8434,46197.3,43998.7,-4.75911
+,8438,8472,46166.5,49447.9,7.10779
+,8488,8538,48730.6,52513.8,7.76337
-,8554,8563,47195.2,44711.8,-5.26208
-,8574,8595,47153,43510.6,-7.72468
+,8608,8649,43332.7,47224.7,8.98165
+,8651,8667,48123.5,52756,9.62627
+,8678,8707,55807.3,59595.5,6.7881
+,8710,8728,61407.3,66471.3,8.24649
-,8746,8756,63589.5,59239.3,-6.84114
+,8762,8804,60578.5,65096.5,7.45809
-,8806,8846,66071,59331.1,-10.201
-,8882,8890,57756.1,54874.2,-4.9898
-,8898,8924,58653.5,48892.4,-16.642
-,8929,8964,50091,46609.4,-6.95059
-,8971,8986,49140.5,45824.5,-6.7479
+,8991,9018,48613.6,51866.2,6.69079
-,9040,9049,48293.6,45943.4,-4.86657
-,9089,9128,43947.5,39734.2,-9.58718
+,9139,9192,36770.7,40528.6,10.2199
+,9194,9210,41471.8,44229.2,6.64889
-,9213,9248,44905.2,41669.4,-7.20591
-,9254,9271,43468.8,40666.6,-6.44651
-,9304,9309,38891.6,34651.7,-10.902
+,9313,9336,38380.2,41405.1,7.88151
+,9338,9499,43269.1,46091.8,6.52353
-,9505,9525,47949.3,44644.5,-6.89224
-,9528,9560,46024.8,42877.4,-6.83846
-,9578,9587,42729.5,41125.9,-3.753
-,9600,9627,41012.5,38824.6,-5.33483
-,9631,9679,40661.4,38098.8,-6.30229
-,9690,9701,39887.4,38243.6,-4.12115
-,9711,9732,38959.4,37010.3,-5.0028
-,9777,9964,30354.8,24121.5,-20.5346
-,9980,9993,22633.9,19336.3,-14.5692
+,10003,10111,20579,21590.7,4.91587
