status,enter row,exit row,enter price,exit price,percentage
+,30,117,578.21,603,4.28737
+,121,342,608.61,633,4.00749
+,344,432,637.8,663.7,4.06083
+,434,451,669.12,698.79,4.43418
+,453,568,711.57,738.55,3.79162
+,574,713,741.22,772.1,4.1661
+,731,766,772.97,803.51,3.95099
+,770,775,827.14,866.36,4.74164
+,781,807,894.5,928.17,3.76411
+,833,837,958,985.98,2.92067
+,848,851,1004.63,1068.8,6.38743
-,889,892,883,759.04,-14.0385
+,925,926,846.35,867.02,2.44225
+,928,956,883.61,917.41,3.82522
+,982,1011,907.14,940,3.62237
+,1014,1024,956.35,985.01,2.99681
+,1026,1053,995.1,1035.3,4.03979
+,1057,1137,1045.3,1090.01,4.27724
+,1148,1152,1109.9,1145.46,3.20389
+,1170,1188,1153,1199.8,4.05898
+,1190,1192,1216.59,1256.62,3.29034
-,1239,1289,1249,973.44,-22.0624
+,1302,1306,1077.13,1117.1,3.71079
+,1341,1346,1041,1071,2.88184
+,1365,1379,1066.01,1108.89,4.02248
+,1383,1402,1127.95,1184,4.96919
+,1408,1483,1188.09,1242.99,4.62086
+,1508,1525,1246.97,1299.21,4.18935
+,1545,1549,1305.01,1368,4.82678
+,1554,1565,1403.09,1449.4,3.30057
+,1567,1589,1494.85,1595.17,6.71104
+,1592,1594,1625.85,1672.94,2.89633
+,1606,1609,1728.99,1795.09,3.82304
+,1642,1651,1725.01,1828.19,5.98141
+,1653,1659,1840.95,1922.03,4.40425
+,1664,1672,1992.09,2087.99,4.81404
+,1675,1684,2197.6,2270.99,3.33955
+,1686,1688,2379.48,2430,2.12315
+,1690,1691,2487.99,2572.99,3.41641
+,1718,1732,2222.3,2292.71,3.16834
+,1743,1751,2406.55,2480.85,3.08741
+,1756,1761,2530.39,2672.31,5.60862
-,1764,1993,2792.79,2187,-21.6912
+,2012,2013,2151.8,2186.8,1.62655
+,2015,2018,2231.8,2339.59,4.82973
+,2028,2029,2511.8,2612.3,4.00111
+,2031,2043,2749.85,2841.37,3.32818
+,2073,2075,2704.8,2766.8,2.29222
+,2094,2098,2801.7,2911.8,3.92976
+,2113,2121,2760.4,2868.18,3.90451
+,2125,2138,3286.9,3400.46,3.45493
+,2145,2167,3459.79,3589.79,3.75745
+,2169,2172,3731.8,3936.79,5.49306
+,2175,2176,4062.61,4190.79,3.15511
+,2188,2207,4275.8,4416.15,3.28243
+,2231,2240,4184.78,4345.93,3.85086
+,2244,2257,4436.94,4580.91,3.2448
+,2267,2273,4680.4,4829.29,3.18114
-,2275,2280,4867.96,4151.02,-14.7277
-,2290,2327,4536.92,3473.3,-23.4437
+,2338,2339,3953.72,4027.06,1.85496
+,2370,2381,3897.9,4055.34,4.0391
+,2383,2396,4139.58,4372.33,5.62255
+,2416,2423,4339.02,4568.98,5.29981
+,2427,2428,4624.49,4819.86,4.22468
+,2434,2443,4851.39,5097.49,5.07277
+,2445,2448,5318.14,5706.13,7.2956
+,2481,2484,5967.8,5969.81,0.0336808
+,2504,2513,5934.9,6115.46,3.04234
+,2522,2527,6319.95,6523.12,3.21474
+,2529,2533,6587.94,6967.53,5.76189
+,2539,2559,7365.38,7702.72,4.58008
+,2585,2588,6760.9,7138.18,5.58032
+,2593,2595,7432.1,7671.39,3.21968
+,2606,2633,8117.24,9514.82,17.2174
