status,enter row,exit row,enter price,exit price,percentage
+,30,343,578.21,634.12,9.6695
+,361,452,637.99,706,10.66
+,468,740,709.95,777.19,9.47109
+,763,775,788.2,866.36,9.91626
+,781,837,894.5,985.98,10.2269
-,848,860,1004.63,901.58,-10.2575
-,889,891,883,815,-7.70102
+,925,949,846.35,905.51,6.99002
+,982,1026,907.14,995.1,9.69641
+,1030,1148,999.07,1109.9,11.0933
+,1152,1192,1145.46,1256.62,9.7044
-,1239,1288,1249,1031.55,-17.4099
-,1302,1327,1077.13,909.55,-15.558
+,1341,1383,1041,1127.95,8.35255
+,1385,1508,1147.42,1246.97,8.67599
+,1510,1552,1248.99,1382.07,10.655
+,1554,1588,1403.09,1540.97,9.82688
+,1592,1609,1625.85,1795.09,10.4093
+,1642,1659,1725.01,1922.03,11.4214
+,1664,1675,1992.09,2197.6,10.3163
+,1683,1690,2251.09,2487.99,10.5238
-,1692,1702,2700.04,1986.89,-26.4126
+,1718,1745,2222.3,2420.49,8.91824
+,1747,1762,2476.64,2746.32,10.8889
-,1764,1886,2792.79,2356.42,-15.6249
-,1898,1993,2519.59,2187,-13.2002
+,2012,2016,2151.8,2286.8,6.27382
+,2028,2030,2511.8,2720.8,8.32073
+,2073,2096,2704.8,2889.76,6.83821
+,2098,2125,2911.8,3286.9,12.8821
+,2138,2168,3400.46,3654.86,7.48134
+,2170,2176,3771.8,4190.79,11.1085
-,2188,2223,4275.8,3636.21,-14.9584
+,2231,2257,4184.78,4580.91,9.46597
-,2267,2278,4680.4,4319.83,-7.70383
-,2290,2321,4536.92,3867.87,-14.7468
+,2338,2385,3953.72,4228.14,6.94081
+,2396,2428,4372.33,4819.86,10.2355
+,2434,2447,4851.39,5392.38,11.1512
+,2481,2522,5967.8,6319.95,5.90083
+,2527,2538,6523.12,7209.14,10.5167
-,2558,2572,7459.67,6591.95,-11.6321
+,2585,2593,6760.9,7432.1,9.92767
+,2595,2633,7671.39,9514.82,24.0299
+,2640,2647,9813.41,10670.6,8.73448
+,2662,2675,10891.9,11888.2,9.14763
+,2677,2681,12413.9,13908.4,12.0388
+,2683,2686,14554.2,15591.7,7.12853
+,2698,2723,16883.6,18376.8,8.84452
+,2760,2766,15035.3,16247.9,8.06475
+,2792,2809,14690.8,16275,10.7836
-,2844,2849,14223.6,11357.9,-20.1473
+,2946,2976,8229.11,9151.48,11.2086
+,2979,2991,9343.01,10519.2,12.5895
-,2993,3073,10887.2,9215.29,-15.3564
-,3108,3164,8408.95,7043.9,-16.2333
+,3178,3225,7292.36,7822.04,7.26349
+,3227,3263,8050.67,8836.74,9.76403
-,3267,3375,9099.05,7877.6,-13.4239
-,3381,3397,8403.96,7536.92,-10.317
-,3422,3471,7422.01,6647.47,-10.4357
-,3494,3555,6587.03,5807.53,-11.8339
+,3561,3631,6260.3,6677.56,6.66518
-,3658,3711,7777.88,6969.67,-10.3911
+,3734,3830,6487.55,7201.52,11.0052
-,3839,3848,7286.13,6336.92,-13.0276
-,3878,4147,6336,5558.32,-12.274
-,4199,4240,3973.39,3346.4,-15.7797
+,4279,4289,3379.4,3731.4,10.4161
+,4291,4306,3861.4,4157.65,7.67209
-,4332,4455,3848.64,3404.91,-11.5295
+,4511,4547,3395.12,3781.91,11.3925
+,4664,4731,3992.39,4688,17.4234
+,4740,4870,5120.38,5669.64,10.7269
+,4881,4902,5881.4,6368.65,8.28459
