status,enter row,exit row,enter price,exit price,percentage
+,30,342,578.21,633,9.4758
+,344,451,637.8,698.79,9.56256
+,453,731,711.57,772.97,8.62881
+,740,771,777.19,853.3,9.79297
+,775,810,866.36,934.44,7.85817
+,833,849,958,1024.78,6.97077
-,851,855,1068.8,936,-12.4251
-,889,891,883,815,-7.70102
+,925,949,846.35,905.51,6.99002
+,982,1023,907.14,984,8.47278
+,1025,1137,991.9,1090.01,9.89112
+,1148,1188,1109.9,1199.8,8.09983
-,1190,1229,1216.59,1141.61,-6.16313
-,1239,1285,1249,1092,-12.5701
-,1302,1326,1077.13,966,-10.3172
+,1341,1379,1041,1108.89,6.52161
+,1383,1483,1127.95,1242.99,10.199
+,1508,1549,1246.97,1368,9.70593
+,1554,1588,1403.09,1540.97,9.82688
+,1592,1608,1625.85,1768.39,8.76711
+,1642,1656,1725.01,1879.49,8.95531
+,1659,1672,1922.03,2087.99,8.63462
+,1675,1686,2197.6,2379.48,8.2763
+,1688,1692,2430,2700.04,11.1128
+,1718,1743,2222.3,2406.55,8.29096
+,1747,1761,2476.64,2672.31,7.90062
-,1764,1818,2792.79,2375.48,-14.9424
+,1830,1852,2532.2,2727.48,7.71187
-,1898,1992,2519.59,2267.82,-9.9925
+,2012,2016,2151.8,2286.8,6.27382
+,2028,2029,2511.8,2612.3,4.00111
+,2031,2122,2749.85,3136.9,14.0753
+,2125,2165,3286.9,3541.8,7.75503
+,2167,2172,3589.79,3936.79,9.6663
+,2175,2192,4062.61,4353.7,7.1651
-,2207,2223,4416.15,3636.21,-17.6611
+,2231,2256,4184.78,4534.7,8.36173
-,2267,2278,4680.4,4319.83,-7.70383
-,2290,2321,4536.92,3867.87,-14.7468
+,2338,2384,3953.72,4157.56,5.15565
+,2386,2427,4252.42,4624.49,8.74961
+,2434,2445,4851.39,5318.14,9.62095
+,2447,2481,5392.38,5967.8,10.671
+,2504,2522,5934.9,6319.95,6.48789
+,2527,2534,6523.12,7079.12,8.52353
-,2539,2573,7365.38,5898.76,-19.9123
+,2585,2593,6760.9,7432.1,9.92767
+,2595,2607,7671.39,8202.63,6.92495
+,2613,2633,8265.35,9514.82,15.117
+,2640,2647,9813.41,10670.6,8.73448
+,2662,2674,10891.9,11694.7,7.37062
+,2676,2680,12167.9,13141.7,8.00287
+,2683,2686,14554.2,15591.7,7.12853
+,2698,2723,16883.6,18376.8,8.84452
+,2760,2766,15035.3,16247.9,8.06475
+,2792,2808,14690.8,15903,8.25184
-,2810,2825,16777.1,13756.6,-18.0038
-,2844,2849,14223.6,11357.9,-20.1473
+,2946,2976,8229.11,9151.48,11.2086
+,2979,2985,9343.01,10222.7,9.41506
+,2991,2997,10519.2,11406,8.42959
-,3001,3012,11598.5,9835.65,-15.1987
+,3029,3051,10665.4,11364.5,6.55494
-,3056,3065,11581.4,10398.8,-10.2106
-,3108,3162,8408.95,7419.19,-11.7703
+,3178,3225,7292.36,7822.04,7.26349
+,3227,3261,8050.67,8757.16,8.77554
-,3267,3375,9099.05,7877.6,-13.4239
-,3381,3397,8403.96,7536.92,-10.317
-,3422,3471,7422.01,6647.47,-10.4357
-,3494,3555,6587.03,5807.53,-11.8339
+,3561,3578,6260.3,6610.12,5.58791
-,3591,3611,6638.68,6131.27,-7.64324
+,3621,3632,6277.55,7239.87,15.3295
-,3658,3711,7777.88,6969.67,-10.3911
-,3734,3747,6487.55,5925.61,-8.66182
+,3754,3809,6366.82,6961.92,9.3469
-,3830,3848,7201.52,6336.92,-12.0058
-,3878,4147,6336,5558.32,-12.274
+,4199,4206,3973.39,4305.13,8.34904
+,4279,4288,3379.4,3681.65,8.9439
+,4291,4300,3861.4,4121.9,6.74626
-,4332,4455,3848.64,3404.91,-11.5295
+,4511,4547,3395.12,3781.91,11.3925
+,4664,4731,3992.39,4688,17.4234
+,4740,4823,5120.38,5555.66,8.50093
+,4853,4870,5202.9,5669.64,8.97077
+,4881,4902,5881.4,6368.65,8.28459
+,4904,4905,7038.15,7114.15,1.07983
+,4907,4908,7361.15,7873.15,6.95543
+,4961,4964,8040.39,8910.89,10.8266
